00001  1000 00                                      1 ['fill', '256']                     
01608  18da 02                                      1 ['byte', '#2']                     
01609  18db 00                                      1 ['byte', '#0']                     
01610  18dc >>ScreenJumpTable
01610  18dc 34                                      1 ['.byte', '#>ScreenBottomBank2-1'] 
01611  18dd be                                      1 ['.byte', '#<ScreenBottomBank2-1'] 
01612  18de 51                                      1 ['.byte', '#>ScreenBottomBank3-1'] 
01613  18df bd                                      1 ['.byte', '#<ScreenBottomBank3-1'] 
01614  18e0 71                                      1 ['.byte', '#>ScreenBottomBank4-1'] 
01615  18e1 bd                                      1 ['.byte', '#<ScreenBottomBank4-1'] 
01616  18e2 91                                      1 ['.byte', '#>ScreenBottomBank5-1'] 
01617  18e3 bd                                      1 ['.byte', '#<ScreenBottomBank5-1'] 
01618  18e4 b1                                      1 ['.byte', '#>ScreenBottomBank6-1'] 
01619  18e5 bd                                      1 ['.byte', '#<ScreenBottomBank6-1'] 
01620  18e6 d1                                      1 ['.byte', '#>ScreenBottomBank7-1'] 
01621  18e7 bd                                      1 ['.byte', '#<ScreenBottomBank7-1'] 
01622  18e8 f1                                      1 ['.byte', '#>ScreenBottomBank8-1'] 
01623  18e9 ad                                      1 ['.byte', '#<ScreenBottomBank8-1'] 
01624  18ea >>CursorXPosition
01624  18ea 3c                                      1 ['byte', '#60']                    
01625  18eb 4f                                      1 ['byte', '#79']                    
01626  18ec 53                                      1 ['byte', '#83']                    
01627  18ed 57                                      1 ['byte', '#87']                    
01628  18ee 6a                                      1 ['byte', '#106']                   
01629  18ef 6e                                      1 ['byte', '#110']                   
01630  18f0 >>FineAdjustTable
01630  18f0 80                                      1 ['byte', '#$80']                   
01631  18f1 70                                      1 ['byte', '#$70']                   
01632  18f2 60                                      1 ['byte', '#$60']                   
01633  18f3 50                                      1 ['byte', '#$50']                   
01634  18f4 40                                      1 ['byte', '#$40']                   
01635  18f5 30                                      1 ['byte', '#$30']                   
01636  18f6 20                                      1 ['byte', '#$20']                   
01637  18f7 10                                      1 ['byte', '#$10']                   
01638  18f8 00                                      1 ['byte', '#$00']                   
01639  18f9 f0                                      1 ['byte', '#$f0']                   
01640  18fa e0                                      1 ['byte', '#$e0']                   
01641  18fb d0                                      1 ['byte', '#$d0']                   
01642  18fc c0                                      1 ['byte', '#$c0']                   
01643  18fd b0                                      1 ['byte', '#$b0']                   
01644  18fe a0                                      1 ['byte', '#$a0']                   
01645  18ff 90                                      1 ['byte', '#$90']                   
01646  1900 >>UnderTheTable
01646  1900 >>Data_Section
01646  1900 00                                      1 ['rewind', '1fd4']                 
01647  1901 00                                      1 ['rewind', '1fd4']                 
01648  1902 00                                      1 ['rewind', '1fd4']                 
01649  1903 00                                      1 ['rewind', '1fd4']                 
01650  1904 00                                      1 ['rewind', '1fd4']                 
01651  1905 00                                      1 ['rewind', '1fd4']                 
01652  1906 00                                      1 ['rewind', '1fd4']                 
01653  1907 00                                      1 ['rewind', '1fd4']                 
01654  1908 00                                      1 ['rewind', '1fd4']                 
01655  1909 00                                      1 ['rewind', '1fd4']                 
01656  190a 00                                      1 ['rewind', '1fd4']                 
01657  190b 00                                      1 ['rewind', '1fd4']                 
01658  190c 00                                      1 ['rewind', '1fd4']                 
01659  190d 00                                      1 ['rewind', '1fd4']                 
01660  190e 00                                      1 ['rewind', '1fd4']                 
01661  190f 00                                      1 ['rewind', '1fd4']                 
01662  1910 00                                      1 ['rewind', '1fd4']                 
01663  1911 00                                      1 ['rewind', '1fd4']                 
01664  1912 00                                      1 ['rewind', '1fd4']                 
01665  1913 00                                      1 ['rewind', '1fd4']                 
01666  1914 00                                      1 ['rewind', '1fd4']                 
01667  1915 00                                      1 ['rewind', '1fd4']                 
01668  1916 00                                      1 ['rewind', '1fd4']                 
01669  1917 00                                      1 ['rewind', '1fd4']                 
01670  1918 00                                      1 ['rewind', '1fd4']                 
01671  1919 00                                      1 ['rewind', '1fd4']                 
01672  191a 00                                      1 ['rewind', '1fd4']                 
01673  191b 00                                      1 ['rewind', '1fd4']                 
01674  191c 00                                      1 ['rewind', '1fd4']                 
01675  191d 00                                      1 ['rewind', '1fd4']                 
01676  191e 00                                      1 ['rewind', '1fd4']                 
01677  191f 00                                      1 ['rewind', '1fd4']                 
01678  1920 00                                      1 ['rewind', '1fd4']                 
01679  1921 00                                      1 ['rewind', '1fd4']                 
01680  1922 00                                      1 ['rewind', '1fd4']                 
01681  1923 00                                      1 ['rewind', '1fd4']                 
01682  1924 00                                      1 ['rewind', '1fd4']                 
01683  1925 00                                      1 ['rewind', '1fd4']                 
01684  1926 00                                      1 ['rewind', '1fd4']                 
01685  1927 00                                      1 ['rewind', '1fd4']                 
01686  1928 00                                      1 ['rewind', '1fd4']                 
01687  1929 00                                      1 ['rewind', '1fd4']                 
01688  192a 00                                      1 ['rewind', '1fd4']                 
01689  192b 00                                      1 ['rewind', '1fd4']                 
01690  192c 00                                      1 ['rewind', '1fd4']                 
01691  192d 00                                      1 ['rewind', '1fd4']                 
01692  192e 00                                      1 ['rewind', '1fd4']                 
01693  192f 00                                      1 ['rewind', '1fd4']                 
01694  1930 00                                      1 ['rewind', '1fd4']                 
01695  1931 00                                      1 ['rewind', '1fd4']                 
01696  1932 00                                      1 ['rewind', '1fd4']                 
01697  1933 00                                      1 ['rewind', '1fd4']                 
01698  1934 00                                      1 ['rewind', '1fd4']                 
01699  1935 00                                      1 ['rewind', '1fd4']                 
01700  1936 00                                      1 ['rewind', '1fd4']                 
01701  1937 00                                      1 ['rewind', '1fd4']                 
01702  1938 00                                      1 ['rewind', '1fd4']                 
01703  1939 00                                      1 ['rewind', '1fd4']                 
01704  193a 00                                      1 ['rewind', '1fd4']                 
01705  193b 00                                      1 ['rewind', '1fd4']                 
01706  193c 00                                      1 ['rewind', '1fd4']                 
01707  193d 00                                      1 ['rewind', '1fd4']                 
01708  193e 00                                      1 ['rewind', '1fd4']                 
01709  193f 00                                      1 ['rewind', '1fd4']                 
01710  1940 00                                      1 ['rewind', '1fd4']                 
01711  1941 00                                      1 ['rewind', '1fd4']                 
01712  1942 00                                      1 ['rewind', '1fd4']                 
01713  1943 00                                      1 ['rewind', '1fd4']                 
01714  1944 00                                      1 ['rewind', '1fd4']                 
01715  1945 00                                      1 ['rewind', '1fd4']                 
01716  1946 00                                      1 ['rewind', '1fd4']                 
01717  1947 00                                      1 ['rewind', '1fd4']                 
01718  1948 00                                      1 ['rewind', '1fd4']                 
01719  1949 00                                      1 ['rewind', '1fd4']                 
01720  194a 00                                      1 ['rewind', '1fd4']                 
01721  194b 00                                      1 ['rewind', '1fd4']                 
01722  194c 00                                      1 ['rewind', '1fd4']                 
01723  194d 00                                      1 ['rewind', '1fd4']                 
01724  194e 00                                      1 ['rewind', '1fd4']                 
01725  194f 00                                      1 ['rewind', '1fd4']                 
01726  1950 00                                      1 ['rewind', '1fd4']                 
01727  1951 00                                      1 ['rewind', '1fd4']                 
01728  1952 00                                      1 ['rewind', '1fd4']                 
01729  1953 00                                      1 ['rewind', '1fd4']                 
01730  1954 00                                      1 ['rewind', '1fd4']                 
01731  1955 00                                      1 ['rewind', '1fd4']                 
01732  1956 00                                      1 ['rewind', '1fd4']                 
01733  1957 00                                      1 ['rewind', '1fd4']                 
01734  1958 00                                      1 ['rewind', '1fd4']                 
01735  1959 00                                      1 ['rewind', '1fd4']                 
01736  195a 00                                      1 ['rewind', '1fd4']                 
01737  195b 00                                      1 ['rewind', '1fd4']                 
01738  195c 00                                      1 ['rewind', '1fd4']                 
01739  195d 00                                      1 ['rewind', '1fd4']                 
01740  195e 00                                      1 ['rewind', '1fd4']                 
01741  195f 00                                      1 ['rewind', '1fd4']                 
01742  1960 00                                      1 ['rewind', '1fd4']                 
01743  1961 00                                      1 ['rewind', '1fd4']                 
01744  1962 00                                      1 ['rewind', '1fd4']                 
01745  1963 00                                      1 ['rewind', '1fd4']                 
01746  1964 00                                      1 ['rewind', '1fd4']                 
01747  1965 00                                      1 ['rewind', '1fd4']                 
01748  1966 00                                      1 ['rewind', '1fd4']                 
01749  1967 00                                      1 ['rewind', '1fd4']                 
01750  1968 00                                      1 ['rewind', '1fd4']                 
01751  1969 00                                      1 ['rewind', '1fd4']                 
01752  196a 00                                      1 ['rewind', '1fd4']                 
01753  196b 00                                      1 ['rewind', '1fd4']                 
01754  196c 00                                      1 ['rewind', '1fd4']                 
01755  196d 00                                      1 ['rewind', '1fd4']                 
01756  196e 00                                      1 ['rewind', '1fd4']                 
01757  196f 00                                      1 ['rewind', '1fd4']                 
01758  1970 00                                      1 ['rewind', '1fd4']                 
01759  1971 00                                      1 ['rewind', '1fd4']                 
01760  1972 00                                      1 ['rewind', '1fd4']                 
01761  1973 00                                      1 ['rewind', '1fd4']                 
01762  1974 00                                      1 ['rewind', '1fd4']                 
01763  1975 00                                      1 ['rewind', '1fd4']                 
01764  1976 00                                      1 ['rewind', '1fd4']                 
01765  1977 00                                      1 ['rewind', '1fd4']                 
01766  1978 00                                      1 ['rewind', '1fd4']                 
01767  1979 00                                      1 ['rewind', '1fd4']                 
01768  197a 00                                      1 ['rewind', '1fd4']                 
01769  197b 00                                      1 ['rewind', '1fd4']                 
01770  197c 00                                      1 ['rewind', '1fd4']                 
01771  197d 00                                      1 ['rewind', '1fd4']                 
01772  197e 00                                      1 ['rewind', '1fd4']                 
01773  197f 00                                      1 ['rewind', '1fd4']                 
01774  1980 00                                      1 ['rewind', '1fd4']                 
01775  1981 00                                      1 ['rewind', '1fd4']                 
01776  1982 00                                      1 ['rewind', '1fd4']                 
01777  1983 00                                      1 ['rewind', '1fd4']                 
01778  1984 00                                      1 ['rewind', '1fd4']                 
01779  1985 00                                      1 ['rewind', '1fd4']                 
01780  1986 00                                      1 ['rewind', '1fd4']                 
01781  1987 00                                      1 ['rewind', '1fd4']                 
01782  1988 00                                      1 ['rewind', '1fd4']                 
01783  1989 00                                      1 ['rewind', '1fd4']                 
01784  198a 00                                      1 ['rewind', '1fd4']                 
01785  198b 00                                      1 ['rewind', '1fd4']                 
01786  198c 00                                      1 ['rewind', '1fd4']                 
01787  198d 00                                      1 ['rewind', '1fd4']                 
01788  198e 00                                      1 ['rewind', '1fd4']                 
01789  198f 00                                      1 ['rewind', '1fd4']                 
01790  1990 00                                      1 ['rewind', '1fd4']                 
01791  1991 00                                      1 ['rewind', '1fd4']                 
01792  1992 00                                      1 ['rewind', '1fd4']                 
01793  1993 00                                      1 ['rewind', '1fd4']                 
01794  1994 00                                      1 ['rewind', '1fd4']                 
01795  1995 00                                      1 ['rewind', '1fd4']                 
01796  1996 00                                      1 ['rewind', '1fd4']                 
01797  1997 00                                      1 ['rewind', '1fd4']                 
01798  1998 00                                      1 ['rewind', '1fd4']                 
01799  1999 00                                      1 ['rewind', '1fd4']                 
01800  199a 00                                      1 ['rewind', '1fd4']                 
01801  199b 00                                      1 ['rewind', '1fd4']                 
01802  199c 00                                      1 ['rewind', '1fd4']                 
01803  199d 00                                      1 ['rewind', '1fd4']                 
01804  199e 00                                      1 ['rewind', '1fd4']                 
01805  199f 00                                      1 ['rewind', '1fd4']                 
01806  19a0 00                                      1 ['rewind', '1fd4']                 
01807  19a1 00                                      1 ['rewind', '1fd4']                 
01808  19a2 00                                      1 ['rewind', '1fd4']                 
01809  19a3 00                                      1 ['rewind', '1fd4']                 
01810  19a4 00                                      1 ['rewind', '1fd4']                 
01811  19a5 00                                      1 ['rewind', '1fd4']                 
01812  19a6 00                                      1 ['rewind', '1fd4']                 
01813  19a7 00                                      1 ['rewind', '1fd4']                 
01814  19a8 00                                      1 ['rewind', '1fd4']                 
01815  19a9 00                                      1 ['rewind', '1fd4']                 
01816  19aa 00                                      1 ['rewind', '1fd4']                 
01817  19ab 00                                      1 ['rewind', '1fd4']                 
01818  19ac 00                                      1 ['rewind', '1fd4']                 
01819  19ad 00                                      1 ['rewind', '1fd4']                 
01820  19ae 00                                      1 ['rewind', '1fd4']                 
01821  19af 00                                      1 ['rewind', '1fd4']                 
01822  19b0 00                                      1 ['rewind', '1fd4']                 
01823  19b1 00                                      1 ['rewind', '1fd4']                 
01824  19b2 00                                      1 ['rewind', '1fd4']                 
01825  19b3 00                                      1 ['rewind', '1fd4']                 
01826  19b4 00                                      1 ['rewind', '1fd4']                 
01827  19b5 00                                      1 ['rewind', '1fd4']                 
01828  19b6 00                                      1 ['rewind', '1fd4']                 
01829  19b7 00                                      1 ['rewind', '1fd4']                 
01830  19b8 00                                      1 ['rewind', '1fd4']                 
01831  19b9 00                                      1 ['rewind', '1fd4']                 
01832  19ba 00                                      1 ['rewind', '1fd4']                 
01833  19bb 00                                      1 ['rewind', '1fd4']                 
01834  19bc 00                                      1 ['rewind', '1fd4']                 
01835  19bd 00                                      1 ['rewind', '1fd4']                 
01836  19be 00                                      1 ['rewind', '1fd4']                 
01837  19bf 00                                      1 ['rewind', '1fd4']                 
01838  19c0 00                                      1 ['rewind', '1fd4']                 
01839  19c1 00                                      1 ['rewind', '1fd4']                 
01840  19c2 00                                      1 ['rewind', '1fd4']                 
01841  19c3 00                                      1 ['rewind', '1fd4']                 
01842  19c4 00                                      1 ['rewind', '1fd4']                 
01843  19c5 00                                      1 ['rewind', '1fd4']                 
01844  19c6 00                                      1 ['rewind', '1fd4']                 
01845  19c7 00                                      1 ['rewind', '1fd4']                 
01846  19c8 00                                      1 ['rewind', '1fd4']                 
01847  19c9 00                                      1 ['rewind', '1fd4']                 
01848  19ca 00                                      1 ['rewind', '1fd4']                 
01849  19cb 00                                      1 ['rewind', '1fd4']                 
01850  19cc 00                                      1 ['rewind', '1fd4']                 
01851  19cd 00                                      1 ['rewind', '1fd4']                 
01852  19ce 00                                      1 ['rewind', '1fd4']                 
01853  19cf 00                                      1 ['rewind', '1fd4']                 
01854  19d0 00                                      1 ['rewind', '1fd4']                 
01855  19d1 00                                      1 ['rewind', '1fd4']                 
01856  19d2 00                                      1 ['rewind', '1fd4']                 
01857  19d3 00                                      1 ['rewind', '1fd4']                 
01858  19d4 00                                      1 ['rewind', '1fd4']                 
01859  19d5 00                                      1 ['rewind', '1fd4']                 
01860  19d6 00                                      1 ['rewind', '1fd4']                 
01861  19d7 00                                      1 ['rewind', '1fd4']                 
01862  19d8 00                                      1 ['rewind', '1fd4']                 
01863  19d9 00                                      1 ['rewind', '1fd4']                 
01864  19da 00                                      1 ['rewind', '1fd4']                 
01865  19db 00                                      1 ['rewind', '1fd4']                 
01866  19dc 00                                      1 ['rewind', '1fd4']                 
01867  19dd 00                                      1 ['rewind', '1fd4']                 
01868  19de 00                                      1 ['rewind', '1fd4']                 
01869  19df 00                                      1 ['rewind', '1fd4']                 
01870  19e0 00                                      1 ['rewind', '1fd4']                 
01871  19e1 00                                      1 ['rewind', '1fd4']                 
01872  19e2 00                                      1 ['rewind', '1fd4']                 
01873  19e3 00                                      1 ['rewind', '1fd4']                 
01874  19e4 00                                      1 ['rewind', '1fd4']                 
01875  19e5 00                                      1 ['rewind', '1fd4']                 
01876  19e6 00                                      1 ['rewind', '1fd4']                 
01877  19e7 00                                      1 ['rewind', '1fd4']                 
01878  19e8 00                                      1 ['rewind', '1fd4']                 
01879  19e9 00                                      1 ['rewind', '1fd4']                 
01880  19ea 00                                      1 ['rewind', '1fd4']                 
01881  19eb 00                                      1 ['rewind', '1fd4']                 
01882  19ec 00                                      1 ['rewind', '1fd4']                 
01883  19ed 00                                      1 ['rewind', '1fd4']                 
01884  19ee 00                                      1 ['rewind', '1fd4']                 
01885  19ef 00                                      1 ['rewind', '1fd4']                 
01886  19f0 00                                      1 ['rewind', '1fd4']                 
01887  19f1 00                                      1 ['rewind', '1fd4']                 
01888  19f2 00                                      1 ['rewind', '1fd4']                 
01889  19f3 00                                      1 ['rewind', '1fd4']                 
01890  19f4 00                                      1 ['rewind', '1fd4']                 
01891  19f5 00                                      1 ['rewind', '1fd4']                 
01892  19f6 00                                      1 ['rewind', '1fd4']                 
01893  19f7 00                                      1 ['rewind', '1fd4']                 
01894  19f8 00                                      1 ['rewind', '1fd4']                 
01895  19f9 00                                      1 ['rewind', '1fd4']                 
01896  19fa 00                                      1 ['rewind', '1fd4']                 
01897  19fb 00                                      1 ['rewind', '1fd4']                 
01898  19fc 00                                      1 ['rewind', '1fd4']                 
01899  19fd 00                                      1 ['rewind', '1fd4']                 
01900  19fe 00                                      1 ['rewind', '1fd4']                 
01901  19ff 00                                      1 ['rewind', '1fd4']                 
01902  1a00 00                                      1 ['rewind', '1fd4']                 
01903  1a01 00                                      1 ['rewind', '1fd4']                 
01904  1a02 00                                      1 ['rewind', '1fd4']                 
01905  1a03 00                                      1 ['rewind', '1fd4']                 
01906  1a04 00                                      1 ['rewind', '1fd4']                 
01907  1a05 00                                      1 ['rewind', '1fd4']                 
01908  1a06 00                                      1 ['rewind', '1fd4']                 
01909  1a07 00                                      1 ['rewind', '1fd4']                 
01910  1a08 00                                      1 ['rewind', '1fd4']                 
01911  1a09 00                                      1 ['rewind', '1fd4']                 
01912  1a0a 00                                      1 ['rewind', '1fd4']                 
01913  1a0b 00                                      1 ['rewind', '1fd4']                 
01914  1a0c 00                                      1 ['rewind', '1fd4']                 
01915  1a0d 00                                      1 ['rewind', '1fd4']                 
01916  1a0e 00                                      1 ['rewind', '1fd4']                 
01917  1a0f 00                                      1 ['rewind', '1fd4']                 
01918  1a10 00                                      1 ['rewind', '1fd4']                 
01919  1a11 00                                      1 ['rewind', '1fd4']                 
01920  1a12 00                                      1 ['rewind', '1fd4']                 
01921  1a13 00                                      1 ['rewind', '1fd4']                 
01922  1a14 00                                      1 ['rewind', '1fd4']                 
01923  1a15 00                                      1 ['rewind', '1fd4']                 
01924  1a16 00                                      1 ['rewind', '1fd4']                 
01925  1a17 00                                      1 ['rewind', '1fd4']                 
01926  1a18 00                                      1 ['rewind', '1fd4']                 
01927  1a19 00                                      1 ['rewind', '1fd4']                 
01928  1a1a 00                                      1 ['rewind', '1fd4']                 
01929  1a1b 00                                      1 ['rewind', '1fd4']                 
01930  1a1c 00                                      1 ['rewind', '1fd4']                 
01931  1a1d 00                                      1 ['rewind', '1fd4']                 
01932  1a1e 00                                      1 ['rewind', '1fd4']                 
01933  1a1f 00                                      1 ['rewind', '1fd4']                 
01934  1a20 00                                      1 ['rewind', '1fd4']                 
01935  1a21 00                                      1 ['rewind', '1fd4']                 
01936  1a22 00                                      1 ['rewind', '1fd4']                 
01937  1a23 00                                      1 ['rewind', '1fd4']                 
01938  1a24 00                                      1 ['rewind', '1fd4']                 
01939  1a25 00                                      1 ['rewind', '1fd4']                 
01940  1a26 00                                      1 ['rewind', '1fd4']                 
01941  1a27 00                                      1 ['rewind', '1fd4']                 
01942  1a28 00                                      1 ['rewind', '1fd4']                 
01943  1a29 00                                      1 ['rewind', '1fd4']                 
01944  1a2a 00                                      1 ['rewind', '1fd4']                 
01945  1a2b 00                                      1 ['rewind', '1fd4']                 
01946  1a2c 00                                      1 ['rewind', '1fd4']                 
01947  1a2d 00                                      1 ['rewind', '1fd4']                 
01948  1a2e 00                                      1 ['rewind', '1fd4']                 
01949  1a2f 00                                      1 ['rewind', '1fd4']                 
01950  1a30 00                                      1 ['rewind', '1fd4']                 
01951  1a31 00                                      1 ['rewind', '1fd4']                 
01952  1a32 00                                      1 ['rewind', '1fd4']                 
01953  1a33 00                                      1 ['rewind', '1fd4']                 
01954  1a34 00                                      1 ['rewind', '1fd4']                 
01955  1a35 00                                      1 ['rewind', '1fd4']                 
01956  1a36 00                                      1 ['rewind', '1fd4']                 
01957  1a37 00                                      1 ['rewind', '1fd4']                 
01958  1a38 00                                      1 ['rewind', '1fd4']                 
01959  1a39 00                                      1 ['rewind', '1fd4']                 
01960  1a3a 00                                      1 ['rewind', '1fd4']                 
01961  1a3b 00                                      1 ['rewind', '1fd4']                 
01962  1a3c 00                                      1 ['rewind', '1fd4']                 
01963  1a3d 00                                      1 ['rewind', '1fd4']                 
01964  1a3e 00                                      1 ['rewind', '1fd4']                 
01965  1a3f 00                                      1 ['rewind', '1fd4']                 
01966  1a40 00                                      1 ['rewind', '1fd4']                 
01967  1a41 00                                      1 ['rewind', '1fd4']                 
01968  1a42 00                                      1 ['rewind', '1fd4']                 
01969  1a43 00                                      1 ['rewind', '1fd4']                 
01970  1a44 00                                      1 ['rewind', '1fd4']                 
01971  1a45 00                                      1 ['rewind', '1fd4']                 
01972  1a46 00                                      1 ['rewind', '1fd4']                 
01973  1a47 00                                      1 ['rewind', '1fd4']                 
01974  1a48 00                                      1 ['rewind', '1fd4']                 
01975  1a49 00                                      1 ['rewind', '1fd4']                 
01976  1a4a 00                                      1 ['rewind', '1fd4']                 
01977  1a4b 00                                      1 ['rewind', '1fd4']                 
01978  1a4c 00                                      1 ['rewind', '1fd4']                 
01979  1a4d 00                                      1 ['rewind', '1fd4']                 
01980  1a4e 00                                      1 ['rewind', '1fd4']                 
01981  1a4f 00                                      1 ['rewind', '1fd4']                 
01982  1a50 00                                      1 ['rewind', '1fd4']                 
01983  1a51 00                                      1 ['rewind', '1fd4']                 
01984  1a52 00                                      1 ['rewind', '1fd4']                 
01985  1a53 00                                      1 ['rewind', '1fd4']                 
01986  1a54 00                                      1 ['rewind', '1fd4']                 
01987  1a55 00                                      1 ['rewind', '1fd4']                 
01988  1a56 00                                      1 ['rewind', '1fd4']                 
01989  1a57 00                                      1 ['rewind', '1fd4']                 
01990  1a58 00                                      1 ['rewind', '1fd4']                 
01991  1a59 00                                      1 ['rewind', '1fd4']                 
01992  1a5a 00                                      1 ['rewind', '1fd4']                 
01993  1a5b 00                                      1 ['rewind', '1fd4']                 
01994  1a5c 00                                      1 ['rewind', '1fd4']                 
01995  1a5d 00                                      1 ['rewind', '1fd4']                 
01996  1a5e 00                                      1 ['rewind', '1fd4']                 
01997  1a5f 00                                      1 ['rewind', '1fd4']                 
01998  1a60 00                                      1 ['rewind', '1fd4']                 
01999  1a61 00                                      1 ['rewind', '1fd4']                 
02000  1a62 00                                      1 ['rewind', '1fd4']                 
02001  1a63 00                                      1 ['rewind', '1fd4']                 
02002  1a64 00                                      1 ['rewind', '1fd4']                 
02003  1a65 00                                      1 ['rewind', '1fd4']                 
02004  1a66 00                                      1 ['rewind', '1fd4']                 
02005  1a67 00                                      1 ['rewind', '1fd4']                 
02006  1a68 00                                      1 ['rewind', '1fd4']                 
02007  1a69 00                                      1 ['rewind', '1fd4']                 
02008  1a6a 00                                      1 ['rewind', '1fd4']                 
02009  1a6b 00                                      1 ['rewind', '1fd4']                 
02010  1a6c 00                                      1 ['rewind', '1fd4']                 
02011  1a6d 00                                      1 ['rewind', '1fd4']                 
02012  1a6e 00                                      1 ['rewind', '1fd4']                 
02013  1a6f 00                                      1 ['rewind', '1fd4']                 
02014  1a70 00                                      1 ['rewind', '1fd4']                 
02015  1a71 00                                      1 ['rewind', '1fd4']                 
02016  1a72 00                                      1 ['rewind', '1fd4']                 
02017  1a73 00                                      1 ['rewind', '1fd4']                 
02018  1a74 00                                      1 ['rewind', '1fd4']                 
02019  1a75 00                                      1 ['rewind', '1fd4']                 
02020  1a76 00                                      1 ['rewind', '1fd4']                 
02021  1a77 00                                      1 ['rewind', '1fd4']                 
02022  1a78 00                                      1 ['rewind', '1fd4']                 
02023  1a79 00                                      1 ['rewind', '1fd4']                 
02024  1a7a 00                                      1 ['rewind', '1fd4']                 
02025  1a7b 00                                      1 ['rewind', '1fd4']                 
02026  1a7c 00                                      1 ['rewind', '1fd4']                 
02027  1a7d 00                                      1 ['rewind', '1fd4']                 
02028  1a7e 00                                      1 ['rewind', '1fd4']                 
02029  1a7f 00                                      1 ['rewind', '1fd4']                 
02030  1a80 00                                      1 ['rewind', '1fd4']                 
02031  1a81 00                                      1 ['rewind', '1fd4']                 
02032  1a82 00                                      1 ['rewind', '1fd4']                 
02033  1a83 00                                      1 ['rewind', '1fd4']                 
02034  1a84 00                                      1 ['rewind', '1fd4']                 
02035  1a85 00                                      1 ['rewind', '1fd4']                 
02036  1a86 00                                      1 ['rewind', '1fd4']                 
02037  1a87 00                                      1 ['rewind', '1fd4']                 
02038  1a88 00                                      1 ['rewind', '1fd4']                 
02039  1a89 00                                      1 ['rewind', '1fd4']                 
02040  1a8a 00                                      1 ['rewind', '1fd4']                 
02041  1a8b 00                                      1 ['rewind', '1fd4']                 
02042  1a8c 00                                      1 ['rewind', '1fd4']                 
02043  1a8d 00                                      1 ['rewind', '1fd4']                 
02044  1a8e 00                                      1 ['rewind', '1fd4']                 
02045  1a8f 00                                      1 ['rewind', '1fd4']                 
02046  1a90 00                                      1 ['rewind', '1fd4']                 
02047  1a91 00                                      1 ['rewind', '1fd4']                 
02048  1a92 00                                      1 ['rewind', '1fd4']                 
02049  1a93 00                                      1 ['rewind', '1fd4']                 
02050  1a94 00                                      1 ['rewind', '1fd4']                 
02051  1a95 00                                      1 ['rewind', '1fd4']                 
02052  1a96 00                                      1 ['rewind', '1fd4']                 
02053  1a97 00                                      1 ['rewind', '1fd4']                 
02054  1a98 00                                      1 ['rewind', '1fd4']                 
02055  1a99 00                                      1 ['rewind', '1fd4']                 
02056  1a9a 00                                      1 ['rewind', '1fd4']                 
02057  1a9b 00                                      1 ['rewind', '1fd4']                 
02058  1a9c 00                                      1 ['rewind', '1fd4']                 
02059  1a9d 00                                      1 ['rewind', '1fd4']                 
02060  1a9e 00                                      1 ['rewind', '1fd4']                 
02061  1a9f 00                                      1 ['rewind', '1fd4']                 
02062  1aa0 00                                      1 ['rewind', '1fd4']                 
02063  1aa1 00                                      1 ['rewind', '1fd4']                 
02064  1aa2 00                                      1 ['rewind', '1fd4']                 
02065  1aa3 00                                      1 ['rewind', '1fd4']                 
02066  1aa4 00                                      1 ['rewind', '1fd4']                 
02067  1aa5 00                                      1 ['rewind', '1fd4']                 
02068  1aa6 00                                      1 ['rewind', '1fd4']                 
02069  1aa7 00                                      1 ['rewind', '1fd4']                 
02070  1aa8 00                                      1 ['rewind', '1fd4']                 
02071  1aa9 00                                      1 ['rewind', '1fd4']                 
02072  1aaa 00                                      1 ['rewind', '1fd4']                 
02073  1aab 00                                      1 ['rewind', '1fd4']                 
02074  1aac 00                                      1 ['rewind', '1fd4']                 
02075  1aad 00                                      1 ['rewind', '1fd4']                 
02076  1aae 00                                      1 ['rewind', '1fd4']                 
02077  1aaf 00                                      1 ['rewind', '1fd4']                 
02078  1ab0 00                                      1 ['rewind', '1fd4']                 
02079  1ab1 00                                      1 ['rewind', '1fd4']                 
02080  1ab2 00                                      1 ['rewind', '1fd4']                 
02081  1ab3 00                                      1 ['rewind', '1fd4']                 
02082  1ab4 00                                      1 ['rewind', '1fd4']                 
02083  1ab5 00                                      1 ['rewind', '1fd4']                 
02084  1ab6 00                                      1 ['rewind', '1fd4']                 
02085  1ab7 00                                      1 ['rewind', '1fd4']                 
02086  1ab8 00                                      1 ['rewind', '1fd4']                 
02087  1ab9 00                                      1 ['rewind', '1fd4']                 
02088  1aba 00                                      1 ['rewind', '1fd4']                 
02089  1abb 00                                      1 ['rewind', '1fd4']                 
02090  1abc 00                                      1 ['rewind', '1fd4']                 
02091  1abd 00                                      1 ['rewind', '1fd4']                 
02092  1abe 00                                      1 ['rewind', '1fd4']                 
02093  1abf 00                                      1 ['rewind', '1fd4']                 
02094  1ac0 00                                      1 ['rewind', '1fd4']                 
02095  1ac1 00                                      1 ['rewind', '1fd4']                 
