00001  1000 >>8*InitSection 
00001  1000 00                                      1 ['fill', '256']                     
00559  1339 0a                                      1 ['ASL']                            
00560  133a 0a                                      1 ['ASL']                            
00561  133b 0a                                      1 ['ASL']                            
00562  133c 18                                      1 ['CLC']                            
00563  133d 65 bf                                   2 ['ADC', 'TileSetPointer']          
00564  133f 85 8c                                   2 ['STA', 'temp11']                  
00565  1341 b5 c2                                   2 ['LDA', 'Tile1_1,x']               
00566  1343 29 f0                                   2 ['AND', '#%11110000']              
00567  1345 4a                                      1 ['LSR']                            
00568  1346 18                                      1 ['CLC']                            
00569  1347 65 bf                                   2 ['ADC', 'TileSetPointer']          
00570  1349 85 8e                                   2 ['STA', 'temp13']                  
00571  134b e8                                      1 ['INX']                            
00572  134c 86 83                                   2 ['STX', 'temp02']                  
00573  134e 4c 0d 15                                3 ['JMP', 'LoadedShit']              
00574  1351 >>DoSubMenuKernel
00574  1351 ba                                      1 ['TSX']                            
00575  1352 86 95                                   2 ['STX', 'item']                    
00576  1354 a5 96                                   2 ['LDA', 'frameColor']              
00577  1356 85 02                                   2 ['STA', 'WSYNC']                   
00578  1358 85 09                                   2 ['STA', 'COLUBK']                  
00579  135a 85 08                                   2 ['STA', 'COLUPF']                  
00580  135c a5 af                                   2 ['LDA', 'pfSettings']              
00581  135e 09 05                                   2 ['ORA', '#%00000101']              
00582  1360 29 fd                                   2 ['AND', '#%11111101']              
00583  1362 85 0a                                   2 ['STA', 'CTRLPF']                  
00584  1364 a9 03                                   2 ['LDA', '#$03']                    
00585  1366 85 05                                   2 ['STA', 'NUSIZ1']                  
00586  1368 a5 d0                                   2 ['LDA', 'OverLapIndicator']        
00587  136a 29 7f                                   2 ['AND', '#%01111111']              
00588  136c 85 d0                                   2 ['STA', 'OverLapIndicator']        
00589  136e a5 d0                                   2 ['LDA', 'OverlapScreen']           
00590  1370 29 20                                   2 ['AND', '#%00100000']              
00591  1372 c9 20                                   2 ['CMP', '#%00100000']              
00592  1374 f0 03                                   2 ['BEQ', 'DoThisCrap']              
00593  1376 4c 5a 14                                3 ['JMP', 'NoOverLap']               
00594  1379 >>DoThisCrap
00594  1379 a2 03                                   2 ['LDX', '#3']                      
00595  137b >>AddLines
00595  137b 85 02                                   2 ['STA', 'WSYNC']                   
00596  137d ca                                      1 ['DEX']                            
00597  137e e0 ff                                   2 ['CPX', '#255']                    
00598  1380 d0 f9                                   2 ['BNE', 'AddLines']                
00599  1382 >>DoItAgainPlease
00599  1382 85 02                                   2 ['STA', 'WSYNC']                   
00600  1384 a5 a4                                   2 ['LDA', 'SubMenuLines']            
00601  1386 29 03                                   2 ['AND', '#%00000011']              
00602  1388 aa                                      1 ['TAX']                            
00603  1389 a5 d0                                   2 ['LDA', 'OverLapIndicator']        
00604  138b 30 06                                   2 ['BMI', 'ItsTheBottom']            
00605  138d bd cc 18                                3 ['LDA', 'ScreenOverlapTop,x']      
00606  1390 4c 96 13                                3 ['JMP', 'SaveToppp']               
00607  1393 >>ItsTheBottom
00607  1393 bd d0 18                                3 ['LDA', 'ScreenOverlapBottom,x']   
00608  1396 >>SaveToppp
00608  1396 85 8c                                   2 ['STA', 'temp11']                  
00609  1398 a9 0f                                   2 ['LDA', '#15']                     
00610  139a 18                                      1 ['CLC']                            
00611  139b 65 a3                                   2 ['ADC', 'pfIndex']                 
00612  139d 85 82                                   2 ['STA', 'temp01']                  
00613  139f 85 02                                   2 ['STA', 'WSYNC']                   
00614  13a1 a5 d0                                   2 ['LDA', 'OverLapIndicator']        
00615  13a3 10 0d                                   2 ['BPL', 'NoTemp01Dec']             
00616  13a5 a5 a4                                   2 ['LDA', 'SubMenuLines']            
00617  13a7 29 03                                   2 ['AND', '#%00000011']              
00618  13a9 aa                                      1 ['TAX']                            
00619  13aa a5 82                                   2 ['LDA', 'temp01']                  
00620  13ac 38                                      1 ['SEC']                            
00621  13ad fd d4 18                                3 ['SBC', 'DecrementTemp1,x']        
00622  13b0 85 82                                   2 ['STA', 'temp01']                  
00623  13b2 >>NoTemp01Dec
00623  13b2 a6 8c                                   2 ['LDX', 'temp11']                  
00624  13b4 a4 82                                   2 ['LDY', 'temp01']                  
00625  13b6 85 02                                   2 ['STA', 'WSYNC']                   
00626  13b8 b1 9d                                   2 ['LDA', '(pfColorPointer),y']      
00627  13ba 18                                      1 ['CLC']                            
00628  13bb 65 a2                                   2 ['ADC', 'pfBaseColor']             
00629  13bd 85 83                                   2 ['STA', 'temp02']                  
00630  13bf b1 9f                                   2 ['LDA', '(bkColorPointer),y']      
00631  13c1 18                                      1 ['CLC']                            
00632  13c2 65 a1                                   2 ['ADC', 'bkBaseColor']             
00633  13c4 85 85                                   2 ['STA', 'temp04']                  
00634  13c6 85 02                                   2 ['STA', 'WSYNC']                   
00635  13c8 a5 d0                                   2 ['LDA', 'GrayScale']               
00636  13ca 29 40                                   2 ['AND', '#%01000000']              
00637  13cc c9 40                                   2 ['CMP', '#%01000000']              
00638  13ce d0 0c                                   2 ['BNE', 'NotGray']                 
00639  13d0 a5 83                                   2 ['LDA', 'temp02']                  
00640  13d2 29 0f                                   2 ['AND', '#%00001111']              
00641  13d4 85 83                                   2 ['STA', 'temp02']                  
00642  13d6 a5 85                                   2 ['LDA', 'temp04']                  
00643  13d8 29 0f                                   2 ['AND', '#%00001111']              
00644  13da 85 85                                   2 ['STA', 'temp04']                  
00645  13dc >>NotGray
00645  13dc 85 02                                   2 ['STA', 'WSYNC']                   
00646  13de a5 d0                                   2 ['LDA', 'OverLapIndicator']        
00647  13e0 10 01                                   2 ['BPL', 'NoINY']                   
00648  13e2 c8                                      1 ['INY']                            
00649  13e3 >>NoINY
00649  13e3 b1 9b                                   2 ['LDA', '(pf2Pointer),y']          
00650  13e5 85 0f                                   2 ['STA', 'PF2']                     
00651  13e7 b1 99                                   2 ['LDA', '(pf1Pointer),y']          
00652  13e9 85 0e                                   2 ['STA', 'PF1']                     
00653  13eb b1 97                                   2 ['LDA', '(pf0Pointer),y']          
00654  13ed 85 0d                                   2 ['STA', 'PF0']                     
00655  13ef 85 84                                   2 ['STA', 'temp03']                  
00656  13f1 a5 d0                                   2 ['LDA', 'OverLapIndicator']        
00657  13f3 10 01                                   2 ['BPL', 'NoDEY']                   
00658  13f5 88                                      1 ['DEY']                            
00659  13f6 >>NoDEY
00659  13f6 >>NewLineWithTemp04
00659  13f6 a5 85                                   2 ['LDA', 'temp04']                  
00660  13f8 >>NewLine
00660  13f8 85 02                                   2 ['STA', 'WSYNC']                   
00661  13fa 85 09                                   2 ['STA', 'COLUBK']                  
00662  13fc a5 83                                   2 ['LDA', 'temp02']                  
00663  13fe 85 08                                   2 ['STA', 'COLUPF']                  
00664  1400 a5 84                                   2 ['LDA', 'temp03']                  
00665  1402 85 0d                                   2 ['STA', 'PF0']                     
00666  1404 b1 9f                                   2 ['LDA', '(bkColorPointer),y']      
00667  1406 18                                      1 ['CLC']                            
00668  1407 65 a1                                   2 ['ADC', 'bkBaseColor']             
00669  1409 85 85                                   2 ['STA', 'temp04']                  
00670  140b ea                                      1 ['NOP']                            
00671  140c ea                                      1 ['NOP']                            
00672  140d ea                                      1 ['NOP']                            
00673  140e ea                                      1 ['NOP']                            
00674  140f a5 84                                   2 ['LDA', 'temp03']                  
00675  1411 0a                                      1 ['ASL']                            
00676  1412 0a                                      1 ['ASL']                            
00677  1413 0a                                      1 ['ASL']                            
00678  1414 0a                                      1 ['ASL']                            
00679  1415 85 0d                                   2 ['STA', 'PF0']                     
00680  1417 85 02                                   2 ['STA', 'WSYNC']                   
00681  1419 b1 97                                   2 ['LDA', '(pf0Pointer),y']          
00682  141b 85 0d                                   2 ['STA', 'PF0']                     
00683  141d 85 84                                   2 ['STA', 'temp03']                  
00684  141f b1 99                                   2 ['LDA', '(pf1Pointer),y']          
00685  1421 85 0e                                   2 ['STA', 'PF1']                     
00686  1423 b1 9b                                   2 ['LDA', '(pf2Pointer),y']          
00687  1425 85 0f                                   2 ['STA', 'PF2']                     
00688  1427 20 c3 18                                3 ['JSR', 'GetSecondPF0']            
00689  142a b1 9d                                   2 ['LDA', '(pfColorPointer),y']      
00690  142c 18                                      1 ['CLC']                            
00691  142d 65 a2                                   2 ['ADC', 'pfBaseColor']             
00692  142f 85 83                                   2 ['STA', 'temp02']                  
00693  1431 88                                      1 ['DEY']                            
00694  1432 85 02                                   2 ['STA', 'WSYNC']                   
00695  1434 a5 84                                   2 ['LDA', 'temp03']                  
00696  1436 85 0d                                   2 ['STA', 'PF0']                     
00697  1438 ea                                      1 ['NOP']                            
00698  1439 20 c3 18                                3 ['JSR', 'GetSecondPF0']            
00699  143c a5 d0                                   2 ['LDA', 'GrayScale']               
00700  143e 29 40                                   2 ['AND', '#%01000000']              
00701  1440 c9 40                                   2 ['CMP', '#%01000000']              
00702  1442 d0 0c                                   2 ['BNE', 'NotGray2']                
00703  1444 a5 83                                   2 ['LDA', 'temp02']                  
00704  1446 29 0f                                   2 ['AND', '#%00001111']              
00705  1448 85 83                                   2 ['STA', 'temp02']                  
00706  144a a5 85                                   2 ['LDA', 'temp04']                  
00707  144c 29 0f                                   2 ['AND', '#%00001111']              
00708  144e 85 85                                   2 ['STA', 'temp04']                  
00709  1450 >>NotGray2
00709  1450 ca                                      1 ['DEX']                            
00710  1451 e0 01                                   2 ['CPX', '#1']                      
00711  1453 f0 05                                   2 ['BEQ', 'ResetToOther']            
00712  1455 a5 85                                   2 ['LDA', 'temp04']                  
00713  1457 4c f8 13                                3 ['JMP', 'NewLine']                 
00714  145a >>ResetToOther
00714  145a >>NoOverLap
00714  145a >>NoResetNow
00714  145a a5 96                                   2 ['LDA', 'frameColor']              
00715  145c 85 02                                   2 ['STA', 'WSYNC']                   
00716  145e 85 09                                   2 ['STA', 'COLUBK']                  
00717  1460 a9 00                                   2 ['LDA', '#0']                      
00718  1462 85 0d                                   2 ['STA', 'PF0']                     
00719  1464 85 0e                                   2 ['STA', 'PF1']                     
00720  1466 85 0f                                   2 ['STA', 'PF2']                     
00721  1468 a5 d0                                   2 ['LDA', 'OverLapIndicator']        
00722  146a 10 03                                   2 ['BPL', 'FFFF']                    
00723  146c 4c c1 12                                3 ['JMP', 'ResetAll']                
00724  146f >>FFFF
00724  146f a9 fe                                   2 ['LDA', '#%11111110']              
00725  1471 85 0f                                   2 ['STA', 'PF2']                     
00726  1473 a0 07                                   2 ['LDY', '#7']                      
00727  1475 b1 ce                                   2 ['LDA', '(TileColorPointer),y']    
00728  1477 18                                      1 ['CLC']                            
00729  1478 65 c1                                   2 ['ADC', 'TileScreenMainColor']     
00730  147a 85 08                                   2 ['STA', 'COLUPF']                  
00731  147c 85 07                                   2 ['STA', 'COLUP1']                  
00732  147e a5 a4                                   2 ['LDA', 'SubMenuLines']            
00733  1480 29 03                                   2 ['AND', '#%00000011']              
00734  1482 18                                      1 ['CLC']                            
00735  1483 69 01                                   2 ['ADC', '#1']                      
00736  1485 85 82                                   2 ['STA', 'temp01']                  
00737  1487 a5 81                                   2 ['LDA', 'counter']                 
00738  1489 85 06                                   2 ['STA', 'COLUP0']                  
00739  148b 29 0c                                   2 ['AND', '#%00001100']              
00740  148d 0a                                      1 ['ASL']                            
00741  148e 18                                      1 ['CLC']                            
00742  148f 69 a2                                   2 ['ADC', '#<Selector-1']            
00743  1491 85 90                                   2 ['STA', 'temp15']                  
00744  1493 a9 18                                   2 ['LDA', '#>Selector-1']            
00745  1495 85 91                                   2 ['STA', 'temp16']                  
00746  1497 a0 00                                   2 ['LDY', '#0']                      
00747  1499 84 04                                   2 ['STY', 'NUSIZ0']                  
00748  149b a5 d0                                   2 ['LDA', 'TileSelected']            
00749  149d 29 1f                                   2 ['AND', '#%00011111']              
00750  149f >>SmallerThan6
00750  149f c9 06                                   2 ['CMP', '#6']                      
00751  14a1 90 07                                   2 ['BCC', 'GetP0Poz']                
00752  14a3 38                                      1 ['SEC']                            
00753  14a4 e9 06                                   2 ['SBC', '#6']                      
00754  14a6 c8                                      1 ['INY']                            
00755  14a7 4c 9f 14                                3 ['JMP', 'SmallerThan6']            
00756  14aa >>GetP0Poz
00756  14aa 84 93                                   2 ['STY', 'temp18']                  
00757  14ac a0 00                                   2 ['LDY', '#0']                      
00758  14ae 84 84                                   2 ['STY', 'temp03']                  
00759  14b0 85 02                                   2 ['STA', 'WSYNC']                   
00760  14b2 aa                                      1 ['TAX']                            
00761  14b3 bd ea 18                                3 ['LDA', 'CursorXPosition,x']       
00762  14b6 a6 84                                   2 ['LDX', 'temp03']                  
00763  14b8 >>CursorPozLoop
00763  14b8 e9 0f                                   2 ['sbc', '#15']                     
00764  14ba b0 fc                                   2 ['bcs', 'CursorPozLoop']           
00765  14bc ea                                      1 ['NOP']                            
00766  14bd a8                                      1 ['tay']                            
00767  14be 85 10                                   2 ['sta', 'RESP0']                   
00768  14c0 b9 00 18                                3 ['LDA', 'FineAdjustTable256,Y']    
00769  14c3 85 20                                   2 ['STA', 'HMP0']                    
00770  14c5 e6 93                                   2 ['INC', 'temp18']                  
00771  14c7 >>SetP0TilePositions
00771  14c7 85 02                                   2 ['STA', 'WSYNC']                   
00772  14c9 85 2a                                   2 ['STA', 'HMOVE']                   
00773  14cb a5 c0                                   2 ['LDA', 'TileSetPointer+1']        
00774  14cd 85 85                                   2 ['STA', 'temp04']                  
00775  14cf 85 87                                   2 ['STA', 'temp06']                  
00776  14d1 85 89                                   2 ['STA', 'temp08']                  
00777  14d3 85 8b                                   2 ['STA', 'temp10']                  
00778  14d5 85 8d                                   2 ['STA', 'temp12']                  
00779  14d7 85 8f                                   2 ['STA', 'temp14']                  
00780  14d9 a9 02                                   2 ['LDA', '#2']                      
00781  14db >>LoopFuck0
00781  14db e9 01                                   2 ['SBC', '#1']                      
00782  14dd b0 fc                                   2 ['BCS', 'LoopFuck0']               
00783  14df 24 01                                   2 ['BIT', 'VBLANK']                  
00784  14e1 85 11                                   2 ['STA', 'RESP1']                   
00785  14e3 a5 81                                   2 ['LDA', 'counter']                 
00786  14e5 29 01                                   2 ['AND', '#%00000001']              
00787  14e7 c9 01                                   2 ['CMP', '#%00000001']              
00788  14e9 f0 05                                   2 ['BEQ', 'OddStart']                
00789  14eb a9 c0                                   2 ['LDA', '#$C0']                    
00790  14ed 4c f2 14                                3 ['JMP', 'EvenStart']               
00791  14f0 >>OddStart
00791  14f0 a9 c0                                   2 ['LDA', '#$C0']                    
00792  14f2 >>EvenStart
00792  14f2 85 21                                   2 ['STA', 'HMP1']                    
00793  14f4 a9 00                                   2 ['LDA', '#0']                      
00794  14f6 85 83                                   2 ['STA', 'temp02']                  
00795  14f8 85 02                                   2 ['STA', 'WSYNC']                   
00796  14fa 85 2a                                   2 ['STA', 'HMOVE']                   
00797  14fc a9 02                                   2 ['LDA', '#%00000010']              
00798  14fe 85 0f                                   2 ['STA', 'PF2']                     
00799  1500 >>CalculatorLine
00799  1500 a6 83                                   2 ['LDX', 'temp02']                  
00800  1502 a9 00                                   2 ['LDA', '#0']                      
00801  1504 85 1b                                   2 ['STA', 'GRP0']                    
00802  1506 85 1c                                   2 ['STA', 'GRP1']                    
00803  1508 c6 93                                   2 ['DEC', 'temp18']                  
00804  150a 4c 07 13                                3 ['JMP', 'LoadNextData']            
00805  150d >>LoadedShit
00805  150d a0 07                                   2 ['LDY', '#7']                      
00806  150f b1 ce                                   2 ['LDA', '(TileColorPointer),y']    
00807  1511 18                                      1 ['CLC']                            
00808  1512 65 c1                                   2 ['ADC', 'TileScreenMainColor']     
00809  1514 85 08                                   2 ['STA', 'COLUPF']                  
00810  1516 85 07                                   2 ['STA', 'COLUP1']                  
00811  1518 c8                                      1 ['INY']                            
00812  1519 b1 90                                   2 ['LDA', '(temp15),y']              
00813  151b 85 94                                   2 ['STA', 'temp19']                  
00814  151d 88                                      1 ['DEY']                            
00815  151e 85 02                                   2 ['STA', 'WSYNC']                   
00816  1520 a5 81                                   2 ['LDA', 'counter']                 
00817  1522 29 01                                   2 ['AND', '#%00000001']              
00818  1524 c9 01                                   2 ['CMP', '#%00000001']              
00819  1526 f0 03                                   2 ['BEQ', 'JumpOddFrame']            
00820  1528 4c 7a 16                                3 ['JMP', 'EvenFrame']               
00821  152b >>JumpOddFrame
00821  152b 4c 00 16                                3 ['JMP', 'OddFrame']                
00822  152e 00                                      1 ['align', '256']                   
00823  152f 00                                      1 ['align', '256']                   
00824  1530 00                                      1 ['align', '256']                   
00825  1531 00                                      1 ['align', '256']                   
00826  1532 00                                      1 ['align', '256']                   
00827  1533 00                                      1 ['align', '256']                   
00828  1534 00                                      1 ['align', '256']                   
00829  1535 00                                      1 ['align', '256']                   
00830  1536 00                                      1 ['align', '256']                   
00831  1537 00                                      1 ['align', '256']                   
00832  1538 00                                      1 ['align', '256']                   
00833  1539 00                                      1 ['align', '256']                   
00834  153a 00                                      1 ['align', '256']                   
00835  153b 00                                      1 ['align', '256']                   
00836  153c 00                                      1 ['align', '256']                   
00837  153d 00                                      1 ['align', '256']                   
00838  153e 00                                      1 ['align', '256']                   
00839  153f 00                                      1 ['align', '256']                   
00840  1540 00                                      1 ['align', '256']                   
00841  1541 00                                      1 ['align', '256']                   
00842  1542 00                                      1 ['align', '256']                   
00843  1543 00                                      1 ['align', '256']                   
00844  1544 00                                      1 ['align', '256']                   
00845  1545 00                                      1 ['align', '256']                   
00846  1546 00                                      1 ['align', '256']                   
00847  1547 00                                      1 ['align', '256']                   
00848  1548 00                                      1 ['align', '256']                   
00849  1549 00                                      1 ['align', '256']                   
00850  154a 00                                      1 ['align', '256']                   
00851  154b 00                                      1 ['align', '256']                   
00852  154c 00                                      1 ['align', '256']                   
00853  154d 00                                      1 ['align', '256']                   
00854  154e 00                                      1 ['align', '256']                   
00855  154f 00                                      1 ['align', '256']                   
00856  1550 00                                      1 ['align', '256']                   
00857  1551 00                                      1 ['align', '256']                   
00858  1552 00                                      1 ['align', '256']                   
00859  1553 00                                      1 ['align', '256']                   
00860  1554 00                                      1 ['align', '256']                   
00861  1555 00                                      1 ['align', '256']                   
00862  1556 00                                      1 ['align', '256']                   
00863  1557 00                                      1 ['align', '256']                   
00864  1558 00                                      1 ['align', '256']                   
00865  1559 00                                      1 ['align', '256']                   
00866  155a 00                                      1 ['align', '256']                   
00867  155b 00                                      1 ['align', '256']                   
00868  155c 00                                      1 ['align', '256']                   
00869  155d 00                                      1 ['align', '256']                   
00870  155e 00                                      1 ['align', '256']                   
00871  155f 00                                      1 ['align', '256']                   
00872  1560 00                                      1 ['align', '256']                   
00873  1561 00                                      1 ['align', '256']                   
00874  1562 00                                      1 ['align', '256']                   
00875  1563 00                                      1 ['align', '256']                   
00876  1564 00                                      1 ['align', '256']                   
00877  1565 00                                      1 ['align', '256']                   
00878  1566 00                                      1 ['align', '256']                   
00879  1567 00                                      1 ['align', '256']                   
00880  1568 00                                      1 ['align', '256']                   
00881  1569 00                                      1 ['align', '256']                   
00882  156a 00                                      1 ['align', '256']                   
00883  156b 00                                      1 ['align', '256']                   
00884  156c 00                                      1 ['align', '256']                   
00885  156d 00                                      1 ['align', '256']                   
00886  156e 00                                      1 ['align', '256']                   
00887  156f 00                                      1 ['align', '256']                   
00888  1570 00                                      1 ['align', '256']                   
00889  1571 00                                      1 ['align', '256']                   
00890  1572 00                                      1 ['align', '256']                   
00891  1573 00                                      1 ['align', '256']                   
00892  1574 00                                      1 ['align', '256']                   
00893  1575 00                                      1 ['align', '256']                   
00894  1576 00                                      1 ['align', '256']                   
00895  1577 00                                      1 ['align', '256']                   
00896  1578 00                                      1 ['align', '256']                   
00897  1579 00                                      1 ['align', '256']                   
00898  157a 00                                      1 ['align', '256']                   
00899  157b 00                                      1 ['align', '256']                   
00900  157c 00                                      1 ['align', '256']                   
00901  157d 00                                      1 ['align', '256']                   
00902  157e 00                                      1 ['align', '256']                   
00903  157f 00                                      1 ['align', '256']                   
00904  1580 00                                      1 ['align', '256']                   
00905  1581 00                                      1 ['align', '256']                   
00906  1582 00                                      1 ['align', '256']                   
00907  1583 00                                      1 ['align', '256']                   
00908  1584 00                                      1 ['align', '256']                   
00909  1585 00                                      1 ['align', '256']                   
00910  1586 00                                      1 ['align', '256']                   
00911  1587 00                                      1 ['align', '256']                   
00912  1588 00                                      1 ['align', '256']                   
00913  1589 00                                      1 ['align', '256']                   
00914  158a 00                                      1 ['align', '256']                   
00915  158b 00                                      1 ['align', '256']                   
00916  158c 00                                      1 ['align', '256']                   
00917  158d 00                                      1 ['align', '256']                   
00918  158e 00                                      1 ['align', '256']                   
00919  158f 00                                      1 ['align', '256']                   
00920  1590 00                                      1 ['align', '256']                   
00921  1591 00                                      1 ['align', '256']                   
00922  1592 00                                      1 ['align', '256']                   
00923  1593 00                                      1 ['align', '256']                   
00924  1594 00                                      1 ['align', '256']                   
00925  1595 00                                      1 ['align', '256']                   
00926  1596 00                                      1 ['align', '256']                   
00927  1597 00                                      1 ['align', '256']                   
00928  1598 00                                      1 ['align', '256']                   
00929  1599 00                                      1 ['align', '256']                   
00930  159a 00                                      1 ['align', '256']                   
00931  159b 00                                      1 ['align', '256']                   
00932  159c 00                                      1 ['align', '256']                   
00933  159d 00                                      1 ['align', '256']                   
00934  159e 00                                      1 ['align', '256']                   
00935  159f 00                                      1 ['align', '256']                   
00936  15a0 00                                      1 ['align', '256']                   
00937  15a1 00                                      1 ['align', '256']                   
00938  15a2 00                                      1 ['align', '256']                   
00939  15a3 00                                      1 ['align', '256']                   
00940  15a4 00                                      1 ['align', '256']                   
00941  15a5 00                                      1 ['align', '256']                   
00942  15a6 00                                      1 ['align', '256']                   
00943  15a7 00                                      1 ['align', '256']                   
00944  15a8 00                                      1 ['align', '256']                   
00945  15a9 00                                      1 ['align', '256']                   
00946  15aa 00                                      1 ['align', '256']                   
00947  15ab 00                                      1 ['align', '256']                   
00948  15ac 00                                      1 ['align', '256']                   
00949  15ad 00                                      1 ['align', '256']                   
00950  15ae 00                                      1 ['align', '256']                   
00951  15af 00                                      1 ['align', '256']                   
00952  15b0 00                                      1 ['align', '256']                   
00953  15b1 00                                      1 ['align', '256']                   
00954  15b2 00                                      1 ['align', '256']                   
00955  15b3 00                                      1 ['align', '256']                   
00956  15b4 00                                      1 ['align', '256']                   
00957  15b5 00                                      1 ['align', '256']                   
00958  15b6 00                                      1 ['align', '256']                   
00959  15b7 00                                      1 ['align', '256']                   
00960  15b8 00                                      1 ['align', '256']                   
00961  15b9 00                                      1 ['align', '256']                   
00962  15ba 00                                      1 ['align', '256']                   
00963  15bb 00                                      1 ['align', '256']                   
00964  15bc 00                                      1 ['align', '256']                   
00965  15bd 00                                      1 ['align', '256']                   
00966  15be 00                                      1 ['align', '256']                   
00967  15bf 00                                      1 ['align', '256']                   
00968  15c0 00                                      1 ['align', '256']                   
00969  15c1 00                                      1 ['align', '256']                   
00970  15c2 00                                      1 ['align', '256']                   
00971  15c3 00                                      1 ['align', '256']                   
00972  15c4 00                                      1 ['align', '256']                   
00973  15c5 00                                      1 ['align', '256']                   
00974  15c6 00                                      1 ['align', '256']                   
00975  15c7 00                                      1 ['align', '256']                   
00976  15c8 00                                      1 ['align', '256']                   
00977  15c9 00                                      1 ['align', '256']                   
00978  15ca 00                                      1 ['align', '256']                   
00979  15cb 00                                      1 ['align', '256']                   
00980  15cc 00                                      1 ['align', '256']                   
00981  15cd 00                                      1 ['align', '256']                   
00982  15ce 00                                      1 ['align', '256']                   
00983  15cf 00                                      1 ['align', '256']                   
00984  15d0 00                                      1 ['align', '256']                   
00985  15d1 00                                      1 ['align', '256']                   
00986  15d2 00                                      1 ['align', '256']                   
00987  15d3 00                                      1 ['align', '256']                   
00988  15d4 00                                      1 ['align', '256']                   
00989  15d5 00                                      1 ['align', '256']                   
00990  15d6 00                                      1 ['align', '256']                   
00991  15d7 00                                      1 ['align', '256']                   
00992  15d8 00                                      1 ['align', '256']                   
00993  15d9 00                                      1 ['align', '256']                   
00994  15da 00                                      1 ['align', '256']                   
00995  15db 00                                      1 ['align', '256']                   
00996  15dc 00                                      1 ['align', '256']                   
00997  15dd 00                                      1 ['align', '256']                   
00998  15de 00                                      1 ['align', '256']                   
00999  15df 00                                      1 ['align', '256']                   
01000  15e0 00                                      1 ['align', '256']                   
01001  15e1 00                                      1 ['align', '256']                   
01002  15e2 00                                      1 ['align', '256']                   
01003  15e3 00                                      1 ['align', '256']                   
01004  15e4 00                                      1 ['align', '256']                   
01005  15e5 00                                      1 ['align', '256']                   
01006  15e6 00                                      1 ['align', '256']                   
01007  15e7 00                                      1 ['align', '256']                   
01008  15e8 00                                      1 ['align', '256']                   
01009  15e9 00                                      1 ['align', '256']                   
01010  15ea 00                                      1 ['align', '256']                   
01011  15eb 00                                      1 ['align', '256']                   
01012  15ec 00                                      1 ['align', '256']                   
01013  15ed 00                                      1 ['align', '256']                   
01014  15ee 00                                      1 ['align', '256']                   
01015  15ef 00                                      1 ['align', '256']                   
01016  15f0 00                                      1 ['align', '256']                   
01017  15f1 00                                      1 ['align', '256']                   
01018  15f2 00                                      1 ['align', '256']                   
01019  15f3 00                                      1 ['align', '256']                   
01020  15f4 00                                      1 ['align', '256']                   
01021  15f5 00                                      1 ['align', '256']                   
01022  15f6 00                                      1 ['align', '256']                   
01023  15f7 00                                      1 ['align', '256']                   
01024  15f8 00                                      1 ['align', '256']                   
01025  15f9 00                                      1 ['align', '256']                   
01026  15fa 00                                      1 ['align', '256']                   
01027  15fb 00                                      1 ['align', '256']                   
01028  15fc 00                                      1 ['align', '256']                   
01029  15fd 00                                      1 ['align', '256']                   
01030  15fe 00                                      1 ['align', '256']                   
01031  15ff 00                                      1 ['align', '256']                   
01032  1600 >>OddFrame
01032  1600 a9 00                                   2 ['LDA', '#$00']                    
01033  1602 85 20                                   2 ['STA', 'HMP0']                    
01034  1604 85 02                                   2 ['sta', 'WSYNC']                   
01035  1606 >>Loop_Odd_Line1
01035  1606 85 2a                                   2 ['STA', 'HMOVE']                   
01036  1608 a9 00                                   2 ['LDA', '#$00']                    
01037  160a 85 21                                   2 ['STA', 'HMP1']                    
01038  160c a5 93                                   2 ['LDA', 'temp18']                  
01039  160e c9 00                                   2 ['CMP', '#0']                      
