00001  1000 00                                      1 ['fill', '256']                     
01554  18a1 00                                      1 ['.BYTE', '#0']                    
01555  18a2 00                                      1 ['.BYTE', '#0']                    
01556  18a3 >>Selector
01556  18a3 66                                      1 ['byte', '#%01100110']             
01557  18a4 00                                      1 ['byte', '#%00000000']             
01558  18a5 81                                      1 ['byte', '#%10000001']             
01559  18a6 81                                      1 ['byte', '#%10000001']             
01560  18a7 00                                      1 ['byte', '#%00000000']             
01561  18a8 00                                      1 ['byte', '#%00000000']             
01562  18a9 81                                      1 ['byte', '#%10000001']             
01563  18aa 99                                      1 ['byte', '#%10011001']             
01564  18ab cc                                      1 ['byte', '#%11001100']             
01565  18ac 01                                      1 ['byte', '#%00000001']             
01566  18ad 01                                      1 ['byte', '#%00000001']             
01567  18ae 80                                      1 ['byte', '#%10000000']             
01568  18af 80                                      1 ['byte', '#%10000000']             
01569  18b0 01                                      1 ['byte', '#%00000001']             
01570  18b1 01                                      1 ['byte', '#%00000001']             
01571  18b2 cc                                      1 ['byte', '#%11001100']             
01572  18b3 99                                      1 ['byte', '#%10011001']             
01573  18b4 81                                      1 ['byte', '#%10000001']             
01574  18b5 00                                      1 ['byte', '#%00000000']             
01575  18b6 00                                      1 ['byte', '#%00000000']             
01576  18b7 81                                      1 ['byte', '#%10000001']             
01577  18b8 81                                      1 ['byte', '#%10000001']             
01578  18b9 00                                      1 ['byte', '#%00000000']             
01579  18ba 66                                      1 ['byte', '#%01100110']             
01580  18bb 33                                      1 ['byte', '#%00110011']             
01581  18bc 80                                      1 ['byte', '#%10000000']             
01582  18bd 80                                      1 ['byte', '#%10000000']             
01583  18be 01                                      1 ['byte', '#%00000001']             
01584  18bf 01                                      1 ['byte', '#%00000001']             
01585  18c0 80                                      1 ['byte', '#%10000000']             
01586  18c1 80                                      1 ['byte', '#%10000000']             
01587  18c2 33                                      1 ['byte', '#%00110011']             
01588  18c3 >>GetSecondPF0
01588  18c3 a5 84                                   2 ['LDA', 'temp03']                  
01589  18c5 0a                                      1 ['ASL']                            
01590  18c6 0a                                      1 ['ASL']                            
01591  18c7 0a                                      1 ['ASL']                            
01592  18c8 0a                                      1 ['ASL']                            
01593  18c9 85 0d                                   2 ['STA', 'PF0']                     
01594  18cb 60                                      1 ['RTS']                            
01595  18cc >>ScreenOverlapTop
01595  18cc 10                                      1 ['byte', '#16']                    
01596  18cd 0c                                      1 ['byte', '#12']                    
01597  18ce 07                                      1 ['byte', '#7']                     
01598  18cf 04                                      1 ['byte', '#4']                     
01599  18d0 >>ScreenOverlapBottom
01599  18d0 10                                      1 ['byte', '#16']                    
01600  18d1 0d                                      1 ['byte', '#13']                    
01601  18d2 0b                                      1 ['byte', '#11']                    
01602  18d3 08                                      1 ['byte', '#8']                     
01603  18d4 >>DecrementTemp1
01603  18d4 1b                                      1 ['byte', '#27']                    
01604  18d5 1e                                      1 ['byte', '#30']                    
01605  18d6 20                                      1 ['byte', '#32']                    
01606  18d7 23                                      1 ['byte', '#35']                    
01607  18d8 >>ExtraWSYNC
01607  18d8 00                                      1 ['byte', '#0']                     
01608  18d9 01                                      1 ['byte', '#1']                     
01609  18da 02                                      1 ['byte', '#2']                     
01610  18db 00                                      1 ['byte', '#0']                     
01611  18dc >>ScreenJumpTable
01611  18dc 32                                      1 ['.byte', '#>ScreenBottomBank2-1'] 
01612  18dd a8                                      1 ['.byte', '#<ScreenBottomBank2-1'] 
01613  18de 51                                      1 ['.byte', '#>ScreenBottomBank3-1'] 
01614  18df bd                                      1 ['.byte', '#<ScreenBottomBank3-1'] 
01615  18e0 71                                      1 ['.byte', '#>ScreenBottomBank4-1'] 
01616  18e1 bd                                      1 ['.byte', '#<ScreenBottomBank4-1'] 
01617  18e2 91                                      1 ['.byte', '#>ScreenBottomBank5-1'] 
01618  18e3 bd                                      1 ['.byte', '#<ScreenBottomBank5-1'] 
01619  18e4 b1                                      1 ['.byte', '#>ScreenBottomBank6-1'] 
01620  18e5 bd                                      1 ['.byte', '#<ScreenBottomBank6-1'] 
01621  18e6 d1                                      1 ['.byte', '#>ScreenBottomBank7-1'] 
01622  18e7 bd                                      1 ['.byte', '#<ScreenBottomBank7-1'] 
01623  18e8 f1                                      1 ['.byte', '#>ScreenBottomBank8-1'] 
01624  18e9 ad                                      1 ['.byte', '#<ScreenBottomBank8-1'] 
01625  18ea >>CursorXPosition
01625  18ea 3c                                      1 ['byte', '#60']                    
01626  18eb 4f                                      1 ['byte', '#79']                    
01627  18ec 53                                      1 ['byte', '#83']                    
01628  18ed 57                                      1 ['byte', '#87']                    
01629  18ee 6a                                      1 ['byte', '#106']                   
01630  18ef 6e                                      1 ['byte', '#110']                   
01631  18f0 >>FineAdjustTable
01631  18f0 80                                      1 ['byte', '#$80']                   
01632  18f1 70                                      1 ['byte', '#$70']                   
01633  18f2 60                                      1 ['byte', '#$60']                   
01634  18f3 50                                      1 ['byte', '#$50']                   
01635  18f4 40                                      1 ['byte', '#$40']                   
01636  18f5 30                                      1 ['byte', '#$30']                   
01637  18f6 20                                      1 ['byte', '#$20']                   
01638  18f7 10                                      1 ['byte', '#$10']                   
01639  18f8 00                                      1 ['byte', '#$00']                   
01640  18f9 f0                                      1 ['byte', '#$f0']                   
01641  18fa e0                                      1 ['byte', '#$e0']                   
01642  18fb d0                                      1 ['byte', '#$d0']                   
01643  18fc c0                                      1 ['byte', '#$c0']                   
01644  18fd b0                                      1 ['byte', '#$b0']                   
01645  18fe a0                                      1 ['byte', '#$a0']                   
01646  18ff 90                                      1 ['byte', '#$90']                   
01647  1900 >>UnderTheTable
01647  1900 >>Data_Section
01647  1900 00                                      1 ['rewind', '1fd4']                 
01648  1901 00                                      1 ['rewind', '1fd4']                 
01649  1902 00                                      1 ['rewind', '1fd4']                 
01650  1903 00                                      1 ['rewind', '1fd4']                 
01651  1904 00                                      1 ['rewind', '1fd4']                 
01652  1905 00                                      1 ['rewind', '1fd4']                 
01653  1906 00                                      1 ['rewind', '1fd4']                 
01654  1907 00                                      1 ['rewind', '1fd4']                 
01655  1908 00                                      1 ['rewind', '1fd4']                 
01656  1909 00                                      1 ['rewind', '1fd4']                 
01657  190a 00                                      1 ['rewind', '1fd4']                 
01658  190b 00                                      1 ['rewind', '1fd4']                 
01659  190c 00                                      1 ['rewind', '1fd4']                 
01660  190d 00                                      1 ['rewind', '1fd4']                 
01661  190e 00                                      1 ['rewind', '1fd4']                 
01662  190f 00                                      1 ['rewind', '1fd4']                 
01663  1910 00                                      1 ['rewind', '1fd4']                 
01664  1911 00                                      1 ['rewind', '1fd4']                 
01665  1912 00                                      1 ['rewind', '1fd4']                 
01666  1913 00                                      1 ['rewind', '1fd4']                 
01667  1914 00                                      1 ['rewind', '1fd4']                 
01668  1915 00                                      1 ['rewind', '1fd4']                 
01669  1916 00                                      1 ['rewind', '1fd4']                 
01670  1917 00                                      1 ['rewind', '1fd4']                 
01671  1918 00                                      1 ['rewind', '1fd4']                 
01672  1919 00                                      1 ['rewind', '1fd4']                 
01673  191a 00                                      1 ['rewind', '1fd4']                 
01674  191b 00                                      1 ['rewind', '1fd4']                 
01675  191c 00                                      1 ['rewind', '1fd4']                 
01676  191d 00                                      1 ['rewind', '1fd4']                 
01677  191e 00                                      1 ['rewind', '1fd4']                 
01678  191f 00                                      1 ['rewind', '1fd4']                 
01679  1920 00                                      1 ['rewind', '1fd4']                 
01680  1921 00                                      1 ['rewind', '1fd4']                 
01681  1922 00                                      1 ['rewind', '1fd4']                 
01682  1923 00                                      1 ['rewind', '1fd4']                 
01683  1924 00                                      1 ['rewind', '1fd4']                 
01684  1925 00                                      1 ['rewind', '1fd4']                 
01685  1926 00                                      1 ['rewind', '1fd4']                 
01686  1927 00                                      1 ['rewind', '1fd4']                 
01687  1928 00                                      1 ['rewind', '1fd4']                 
01688  1929 00                                      1 ['rewind', '1fd4']                 
01689  192a 00                                      1 ['rewind', '1fd4']                 
01690  192b 00                                      1 ['rewind', '1fd4']                 
01691  192c 00                                      1 ['rewind', '1fd4']                 
01692  192d 00                                      1 ['rewind', '1fd4']                 
01693  192e 00                                      1 ['rewind', '1fd4']                 
01694  192f 00                                      1 ['rewind', '1fd4']                 
01695  1930 00                                      1 ['rewind', '1fd4']                 
01696  1931 00                                      1 ['rewind', '1fd4']                 
01697  1932 00                                      1 ['rewind', '1fd4']                 
01698  1933 00                                      1 ['rewind', '1fd4']                 
01699  1934 00                                      1 ['rewind', '1fd4']                 
01700  1935 00                                      1 ['rewind', '1fd4']                 
01701  1936 00                                      1 ['rewind', '1fd4']                 
01702  1937 00                                      1 ['rewind', '1fd4']                 
01703  1938 00                                      1 ['rewind', '1fd4']                 
01704  1939 00                                      1 ['rewind', '1fd4']                 
01705  193a 00                                      1 ['rewind', '1fd4']                 
01706  193b 00                                      1 ['rewind', '1fd4']                 
01707  193c 00                                      1 ['rewind', '1fd4']                 
01708  193d 00                                      1 ['rewind', '1fd4']                 
01709  193e 00                                      1 ['rewind', '1fd4']                 
01710  193f 00                                      1 ['rewind', '1fd4']                 
01711  1940 00                                      1 ['rewind', '1fd4']                 
01712  1941 00                                      1 ['rewind', '1fd4']                 
01713  1942 00                                      1 ['rewind', '1fd4']                 
01714  1943 00                                      1 ['rewind', '1fd4']                 
01715  1944 00                                      1 ['rewind', '1fd4']                 
01716  1945 00                                      1 ['rewind', '1fd4']                 
01717  1946 00                                      1 ['rewind', '1fd4']                 
01718  1947 00                                      1 ['rewind', '1fd4']                 
01719  1948 00                                      1 ['rewind', '1fd4']                 
01720  1949 00                                      1 ['rewind', '1fd4']                 
01721  194a 00                                      1 ['rewind', '1fd4']                 
01722  194b 00                                      1 ['rewind', '1fd4']                 
01723  194c 00                                      1 ['rewind', '1fd4']                 
01724  194d 00                                      1 ['rewind', '1fd4']                 
01725  194e 00                                      1 ['rewind', '1fd4']                 
01726  194f 00                                      1 ['rewind', '1fd4']                 
01727  1950 00                                      1 ['rewind', '1fd4']                 
01728  1951 00                                      1 ['rewind', '1fd4']                 
01729  1952 00                                      1 ['rewind', '1fd4']                 
01730  1953 00                                      1 ['rewind', '1fd4']                 
01731  1954 00                                      1 ['rewind', '1fd4']                 
01732  1955 00                                      1 ['rewind', '1fd4']                 
01733  1956 00                                      1 ['rewind', '1fd4']                 
01734  1957 00                                      1 ['rewind', '1fd4']                 
01735  1958 00                                      1 ['rewind', '1fd4']                 
01736  1959 00                                      1 ['rewind', '1fd4']                 
01737  195a 00                                      1 ['rewind', '1fd4']                 
01738  195b 00                                      1 ['rewind', '1fd4']                 
01739  195c 00                                      1 ['rewind', '1fd4']                 
01740  195d 00                                      1 ['rewind', '1fd4']                 
01741  195e 00                                      1 ['rewind', '1fd4']                 
01742  195f 00                                      1 ['rewind', '1fd4']                 
01743  1960 00                                      1 ['rewind', '1fd4']                 
01744  1961 00                                      1 ['rewind', '1fd4']                 
01745  1962 00                                      1 ['rewind', '1fd4']                 
01746  1963 00                                      1 ['rewind', '1fd4']                 
01747  1964 00                                      1 ['rewind', '1fd4']                 
01748  1965 00                                      1 ['rewind', '1fd4']                 
01749  1966 00                                      1 ['rewind', '1fd4']                 
01750  1967 00                                      1 ['rewind', '1fd4']                 
01751  1968 00                                      1 ['rewind', '1fd4']                 
01752  1969 00                                      1 ['rewind', '1fd4']                 
01753  196a 00                                      1 ['rewind', '1fd4']                 
01754  196b 00                                      1 ['rewind', '1fd4']                 
01755  196c 00                                      1 ['rewind', '1fd4']                 
01756  196d 00                                      1 ['rewind', '1fd4']                 
01757  196e 00                                      1 ['rewind', '1fd4']                 
01758  196f 00                                      1 ['rewind', '1fd4']                 
01759  1970 00                                      1 ['rewind', '1fd4']                 
01760  1971 00                                      1 ['rewind', '1fd4']                 
01761  1972 00                                      1 ['rewind', '1fd4']                 
01762  1973 00                                      1 ['rewind', '1fd4']                 
01763  1974 00                                      1 ['rewind', '1fd4']                 
01764  1975 00                                      1 ['rewind', '1fd4']                 
01765  1976 00                                      1 ['rewind', '1fd4']                 
01766  1977 00                                      1 ['rewind', '1fd4']                 
01767  1978 00                                      1 ['rewind', '1fd4']                 
01768  1979 00                                      1 ['rewind', '1fd4']                 
01769  197a 00                                      1 ['rewind', '1fd4']                 
01770  197b 00                                      1 ['rewind', '1fd4']                 
01771  197c 00                                      1 ['rewind', '1fd4']                 
01772  197d 00                                      1 ['rewind', '1fd4']                 
01773  197e 00                                      1 ['rewind', '1fd4']                 
01774  197f 00                                      1 ['rewind', '1fd4']                 
01775  1980 00                                      1 ['rewind', '1fd4']                 
01776  1981 00                                      1 ['rewind', '1fd4']                 
01777  1982 00                                      1 ['rewind', '1fd4']                 
01778  1983 00                                      1 ['rewind', '1fd4']                 
01779  1984 00                                      1 ['rewind', '1fd4']                 
01780  1985 00                                      1 ['rewind', '1fd4']                 
01781  1986 00                                      1 ['rewind', '1fd4']                 
01782  1987 00                                      1 ['rewind', '1fd4']                 
01783  1988 00                                      1 ['rewind', '1fd4']                 
01784  1989 00                                      1 ['rewind', '1fd4']                 
01785  198a 00                                      1 ['rewind', '1fd4']                 
01786  198b 00                                      1 ['rewind', '1fd4']                 
01787  198c 00                                      1 ['rewind', '1fd4']                 
01788  198d 00                                      1 ['rewind', '1fd4']                 
01789  198e 00                                      1 ['rewind', '1fd4']                 
01790  198f 00                                      1 ['rewind', '1fd4']                 
01791  1990 00                                      1 ['rewind', '1fd4']                 
01792  1991 00                                      1 ['rewind', '1fd4']                 
01793  1992 00                                      1 ['rewind', '1fd4']                 
01794  1993 00                                      1 ['rewind', '1fd4']                 
01795  1994 00                                      1 ['rewind', '1fd4']                 
01796  1995 00                                      1 ['rewind', '1fd4']                 
01797  1996 00                                      1 ['rewind', '1fd4']                 
01798  1997 00                                      1 ['rewind', '1fd4']                 
01799  1998 00                                      1 ['rewind', '1fd4']                 
01800  1999 00                                      1 ['rewind', '1fd4']                 
01801  199a 00                                      1 ['rewind', '1fd4']                 
01802  199b 00                                      1 ['rewind', '1fd4']                 
01803  199c 00                                      1 ['rewind', '1fd4']                 
01804  199d 00                                      1 ['rewind', '1fd4']                 
01805  199e 00                                      1 ['rewind', '1fd4']                 
01806  199f 00                                      1 ['rewind', '1fd4']                 
01807  19a0 00                                      1 ['rewind', '1fd4']                 
01808  19a1 00                                      1 ['rewind', '1fd4']                 
01809  19a2 00                                      1 ['rewind', '1fd4']                 
01810  19a3 00                                      1 ['rewind', '1fd4']                 
01811  19a4 00                                      1 ['rewind', '1fd4']                 
01812  19a5 00                                      1 ['rewind', '1fd4']                 
01813  19a6 00                                      1 ['rewind', '1fd4']                 
01814  19a7 00                                      1 ['rewind', '1fd4']                 
01815  19a8 00                                      1 ['rewind', '1fd4']                 
01816  19a9 00                                      1 ['rewind', '1fd4']                 
01817  19aa 00                                      1 ['rewind', '1fd4']                 
01818  19ab 00                                      1 ['rewind', '1fd4']                 
01819  19ac 00                                      1 ['rewind', '1fd4']                 
01820  19ad 00                                      1 ['rewind', '1fd4']                 
01821  19ae 00                                      1 ['rewind', '1fd4']                 
01822  19af 00                                      1 ['rewind', '1fd4']                 
01823  19b0 00                                      1 ['rewind', '1fd4']                 
01824  19b1 00                                      1 ['rewind', '1fd4']                 
01825  19b2 00                                      1 ['rewind', '1fd4']                 
01826  19b3 00                                      1 ['rewind', '1fd4']                 
01827  19b4 00                                      1 ['rewind', '1fd4']                 
01828  19b5 00                                      1 ['rewind', '1fd4']                 
01829  19b6 00                                      1 ['rewind', '1fd4']                 
01830  19b7 00                                      1 ['rewind', '1fd4']                 
01831  19b8 00                                      1 ['rewind', '1fd4']                 
01832  19b9 00                                      1 ['rewind', '1fd4']                 
01833  19ba 00                                      1 ['rewind', '1fd4']                 
01834  19bb 00                                      1 ['rewind', '1fd4']                 
01835  19bc 00                                      1 ['rewind', '1fd4']                 
01836  19bd 00                                      1 ['rewind', '1fd4']                 
01837  19be 00                                      1 ['rewind', '1fd4']                 
01838  19bf 00                                      1 ['rewind', '1fd4']                 
01839  19c0 00                                      1 ['rewind', '1fd4']                 
01840  19c1 00                                      1 ['rewind', '1fd4']                 
01841  19c2 00                                      1 ['rewind', '1fd4']                 
01842  19c3 00                                      1 ['rewind', '1fd4']                 
01843  19c4 00                                      1 ['rewind', '1fd4']                 
01844  19c5 00                                      1 ['rewind', '1fd4']                 
01845  19c6 00                                      1 ['rewind', '1fd4']                 
01846  19c7 00                                      1 ['rewind', '1fd4']                 
01847  19c8 00                                      1 ['rewind', '1fd4']                 
01848  19c9 00                                      1 ['rewind', '1fd4']                 
01849  19ca 00                                      1 ['rewind', '1fd4']                 
01850  19cb 00                                      1 ['rewind', '1fd4']                 
01851  19cc 00                                      1 ['rewind', '1fd4']                 
01852  19cd 00                                      1 ['rewind', '1fd4']                 
01853  19ce 00                                      1 ['rewind', '1fd4']                 
01854  19cf 00                                      1 ['rewind', '1fd4']                 
01855  19d0 00                                      1 ['rewind', '1fd4']                 
01856  19d1 00                                      1 ['rewind', '1fd4']                 
01857  19d2 00                                      1 ['rewind', '1fd4']                 
01858  19d3 00                                      1 ['rewind', '1fd4']                 
01859  19d4 00                                      1 ['rewind', '1fd4']                 
01860  19d5 00                                      1 ['rewind', '1fd4']                 
01861  19d6 00                                      1 ['rewind', '1fd4']                 
01862  19d7 00                                      1 ['rewind', '1fd4']                 
01863  19d8 00                                      1 ['rewind', '1fd4']                 
01864  19d9 00                                      1 ['rewind', '1fd4']                 
01865  19da 00                                      1 ['rewind', '1fd4']                 
01866  19db 00                                      1 ['rewind', '1fd4']                 
01867  19dc 00                                      1 ['rewind', '1fd4']                 
01868  19dd 00                                      1 ['rewind', '1fd4']                 
01869  19de 00                                      1 ['rewind', '1fd4']                 
01870  19df 00                                      1 ['rewind', '1fd4']                 
01871  19e0 00                                      1 ['rewind', '1fd4']                 
01872  19e1 00                                      1 ['rewind', '1fd4']                 
01873  19e2 00                                      1 ['rewind', '1fd4']                 
01874  19e3 00                                      1 ['rewind', '1fd4']                 
01875  19e4 00                                      1 ['rewind', '1fd4']                 
01876  19e5 00                                      1 ['rewind', '1fd4']                 
01877  19e6 00                                      1 ['rewind', '1fd4']                 
01878  19e7 00                                      1 ['rewind', '1fd4']                 
01879  19e8 00                                      1 ['rewind', '1fd4']                 
01880  19e9 00                                      1 ['rewind', '1fd4']                 
01881  19ea 00                                      1 ['rewind', '1fd4']                 
01882  19eb 00                                      1 ['rewind', '1fd4']                 
01883  19ec 00                                      1 ['rewind', '1fd4']                 
01884  19ed 00                                      1 ['rewind', '1fd4']                 
01885  19ee 00                                      1 ['rewind', '1fd4']                 
01886  19ef 00                                      1 ['rewind', '1fd4']                 
01887  19f0 00                                      1 ['rewind', '1fd4']                 
01888  19f1 00                                      1 ['rewind', '1fd4']                 
01889  19f2 00                                      1 ['rewind', '1fd4']                 
01890  19f3 00                                      1 ['rewind', '1fd4']                 
01891  19f4 00                                      1 ['rewind', '1fd4']                 
01892  19f5 00                                      1 ['rewind', '1fd4']                 
01893  19f6 00                                      1 ['rewind', '1fd4']                 
01894  19f7 00                                      1 ['rewind', '1fd4']                 
01895  19f8 00                                      1 ['rewind', '1fd4']                 
01896  19f9 00                                      1 ['rewind', '1fd4']                 
01897  19fa 00                                      1 ['rewind', '1fd4']                 
01898  19fb 00                                      1 ['rewind', '1fd4']                 
01899  19fc 00                                      1 ['rewind', '1fd4']                 
01900  19fd 00                                      1 ['rewind', '1fd4']                 
01901  19fe 00                                      1 ['rewind', '1fd4']                 
01902  19ff 00                                      1 ['rewind', '1fd4']                 
01903  1a00 00                                      1 ['rewind', '1fd4']                 
01904  1a01 00                                      1 ['rewind', '1fd4']                 
01905  1a02 00                                      1 ['rewind', '1fd4']                 
01906  1a03 00                                      1 ['rewind', '1fd4']                 
01907  1a04 00                                      1 ['rewind', '1fd4']                 
01908  1a05 00                                      1 ['rewind', '1fd4']                 
01909  1a06 00                                      1 ['rewind', '1fd4']                 
01910  1a07 00                                      1 ['rewind', '1fd4']                 
01911  1a08 00                                      1 ['rewind', '1fd4']                 
01912  1a09 00                                      1 ['rewind', '1fd4']                 
01913  1a0a 00                                      1 ['rewind', '1fd4']                 
01914  1a0b 00                                      1 ['rewind', '1fd4']                 
01915  1a0c 00                                      1 ['rewind', '1fd4']                 
01916  1a0d 00                                      1 ['rewind', '1fd4']                 
01917  1a0e 00                                      1 ['rewind', '1fd4']                 
01918  1a0f 00                                      1 ['rewind', '1fd4']                 
01919  1a10 00                                      1 ['rewind', '1fd4']                 
01920  1a11 00                                      1 ['rewind', '1fd4']                 
01921  1a12 00                                      1 ['rewind', '1fd4']                 
01922  1a13 00                                      1 ['rewind', '1fd4']                 
01923  1a14 00                                      1 ['rewind', '1fd4']                 
01924  1a15 00                                      1 ['rewind', '1fd4']                 
01925  1a16 00                                      1 ['rewind', '1fd4']                 
01926  1a17 00                                      1 ['rewind', '1fd4']                 
01927  1a18 00                                      1 ['rewind', '1fd4']                 
01928  1a19 00                                      1 ['rewind', '1fd4']                 
01929  1a1a 00                                      1 ['rewind', '1fd4']                 
01930  1a1b 00                                      1 ['rewind', '1fd4']                 
01931  1a1c 00                                      1 ['rewind', '1fd4']                 
01932  1a1d 00                                      1 ['rewind', '1fd4']                 
01933  1a1e 00                                      1 ['rewind', '1fd4']                 
01934  1a1f 00                                      1 ['rewind', '1fd4']                 
01935  1a20 00                                      1 ['rewind', '1fd4']                 
01936  1a21 00                                      1 ['rewind', '1fd4']                 
01937  1a22 00                                      1 ['rewind', '1fd4']                 
01938  1a23 00                                      1 ['rewind', '1fd4']                 
01939  1a24 00                                      1 ['rewind', '1fd4']                 
01940  1a25 00                                      1 ['rewind', '1fd4']                 
01941  1a26 00                                      1 ['rewind', '1fd4']                 
01942  1a27 00                                      1 ['rewind', '1fd4']                 
01943  1a28 00                                      1 ['rewind', '1fd4']                 
01944  1a29 00                                      1 ['rewind', '1fd4']                 
01945  1a2a 00                                      1 ['rewind', '1fd4']                 
01946  1a2b 00                                      1 ['rewind', '1fd4']                 
01947  1a2c 00                                      1 ['rewind', '1fd4']                 
01948  1a2d 00                                      1 ['rewind', '1fd4']                 
01949  1a2e 00                                      1 ['rewind', '1fd4']                 
01950  1a2f 00                                      1 ['rewind', '1fd4']                 
01951  1a30 00                                      1 ['rewind', '1fd4']                 
01952  1a31 00                                      1 ['rewind', '1fd4']                 
01953  1a32 00                                      1 ['rewind', '1fd4']                 
01954  1a33 00                                      1 ['rewind', '1fd4']                 
01955  1a34 00                                      1 ['rewind', '1fd4']                 
01956  1a35 00                                      1 ['rewind', '1fd4']                 
01957  1a36 00                                      1 ['rewind', '1fd4']                 
01958  1a37 00                                      1 ['rewind', '1fd4']                 
01959  1a38 00                                      1 ['rewind', '1fd4']                 
01960  1a39 00                                      1 ['rewind', '1fd4']                 
01961  1a3a 00                                      1 ['rewind', '1fd4']                 
01962  1a3b 00                                      1 ['rewind', '1fd4']                 
01963  1a3c 00                                      1 ['rewind', '1fd4']                 
01964  1a3d 00                                      1 ['rewind', '1fd4']                 
01965  1a3e 00                                      1 ['rewind', '1fd4']                 
01966  1a3f 00                                      1 ['rewind', '1fd4']                 
01967  1a40 00                                      1 ['rewind', '1fd4']                 
01968  1a41 00                                      1 ['rewind', '1fd4']                 
01969  1a42 00                                      1 ['rewind', '1fd4']                 
01970  1a43 00                                      1 ['rewind', '1fd4']                 
01971  1a44 00                                      1 ['rewind', '1fd4']                 
01972  1a45 00                                      1 ['rewind', '1fd4']                 
01973  1a46 00                                      1 ['rewind', '1fd4']                 
01974  1a47 00                                      1 ['rewind', '1fd4']                 
01975  1a48 00                                      1 ['rewind', '1fd4']                 
01976  1a49 00                                      1 ['rewind', '1fd4']                 
01977  1a4a 00                                      1 ['rewind', '1fd4']                 
01978  1a4b 00                                      1 ['rewind', '1fd4']                 
01979  1a4c 00                                      1 ['rewind', '1fd4']                 
01980  1a4d 00                                      1 ['rewind', '1fd4']                 
01981  1a4e 00                                      1 ['rewind', '1fd4']                 
01982  1a4f 00                                      1 ['rewind', '1fd4']                 
01983  1a50 00                                      1 ['rewind', '1fd4']                 
01984  1a51 00                                      1 ['rewind', '1fd4']                 
01985  1a52 00                                      1 ['rewind', '1fd4']                 
01986  1a53 00                                      1 ['rewind', '1fd4']                 
01987  1a54 00                                      1 ['rewind', '1fd4']                 
01988  1a55 00                                      1 ['rewind', '1fd4']                 
01989  1a56 00                                      1 ['rewind', '1fd4']                 
01990  1a57 00                                      1 ['rewind', '1fd4']                 
01991  1a58 00                                      1 ['rewind', '1fd4']                 
01992  1a59 00                                      1 ['rewind', '1fd4']                 
01993  1a5a 00                                      1 ['rewind', '1fd4']                 
01994  1a5b 00                                      1 ['rewind', '1fd4']                 
01995  1a5c 00                                      1 ['rewind', '1fd4']                 
01996  1a5d 00                                      1 ['rewind', '1fd4']                 
01997  1a5e 00                                      1 ['rewind', '1fd4']                 
01998  1a5f 00                                      1 ['rewind', '1fd4']                 
01999  1a60 00                                      1 ['rewind', '1fd4']                 
02000  1a61 00                                      1 ['rewind', '1fd4']                 
02001  1a62 00                                      1 ['rewind', '1fd4']                 
02002  1a63 00                                      1 ['rewind', '1fd4']                 
02003  1a64 00                                      1 ['rewind', '1fd4']                 
02004  1a65 00                                      1 ['rewind', '1fd4']                 
02005  1a66 00                                      1 ['rewind', '1fd4']                 
02006  1a67 00                                      1 ['rewind', '1fd4']                 
02007  1a68 00                                      1 ['rewind', '1fd4']                 
02008  1a69 00                                      1 ['rewind', '1fd4']                 
02009  1a6a 00                                      1 ['rewind', '1fd4']                 
02010  1a6b 00                                      1 ['rewind', '1fd4']                 
02011  1a6c 00                                      1 ['rewind', '1fd4']                 
02012  1a6d 00                                      1 ['rewind', '1fd4']                 
02013  1a6e 00                                      1 ['rewind', '1fd4']                 
02014  1a6f 00                                      1 ['rewind', '1fd4']                 
02015  1a70 00                                      1 ['rewind', '1fd4']                 
02016  1a71 00                                      1 ['rewind', '1fd4']                 
02017  1a72 00                                      1 ['rewind', '1fd4']                 
02018  1a73 00                                      1 ['rewind', '1fd4']                 
02019  1a74 00                                      1 ['rewind', '1fd4']                 
02020  1a75 00                                      1 ['rewind', '1fd4']                 
02021  1a76 00                                      1 ['rewind', '1fd4']                 
02022  1a77 00                                      1 ['rewind', '1fd4']                 
02023  1a78 00                                      1 ['rewind', '1fd4']                 
02024  1a79 00                                      1 ['rewind', '1fd4']                 
02025  1a7a 00                                      1 ['rewind', '1fd4']                 
02026  1a7b 00                                      1 ['rewind', '1fd4']                 
02027  1a7c 00                                      1 ['rewind', '1fd4']                 
02028  1a7d 00                                      1 ['rewind', '1fd4']                 
02029  1a7e 00                                      1 ['rewind', '1fd4']                 
02030  1a7f 00                                      1 ['rewind', '1fd4']                 
02031  1a80 00                                      1 ['rewind', '1fd4']                 
02032  1a81 00                                      1 ['rewind', '1fd4']                 
02033  1a82 00                                      1 ['rewind', '1fd4']                 
02034  1a83 00                                      1 ['rewind', '1fd4']                 
02035  1a84 00                                      1 ['rewind', '1fd4']                 
02036  1a85 00                                      1 ['rewind', '1fd4']                 
02037  1a86 00                                      1 ['rewind', '1fd4']                 
02038  1a87 00                                      1 ['rewind', '1fd4']                 
02039  1a88 00                                      1 ['rewind', '1fd4']                 
